"res","f1","f2","f3","f4","f5","f6","f7","f8"
0,0,0,20,82,0,0,0,0
0,0,0,219,35,0,0,0,0
0,0,0,0,0,0,0,0,0
0,277,0,19,0,0,0,0,0
0,0,0,45,54,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,16,189,12,0,0,0,0
0,0,0,15,0,0,0,0,0
0,70,0,80,0,0,0,0,0
0,0,0,31,76,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,171,26,0,0,0,0
0,0,0,0,0,0,0,0,0
0,92,0,48,0,0,0,0,0
0,0,0,133,211,0,0,0,0
0,0,0,17,0,0,0,0,0
0,20,166,78,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,65,0,66,0,0,0,0,0
0,0,0,208,211,0,0,0,0
0,0,0,10,0,0,0,0,0
0,65,48,93,0,0,0,0,0
0,0,0,0,20,0,0,0,0
0,17,0,34,0,0,0,0,0
0,0,0,198,157,0,0,0,0
0,0,0,0,0,0,0,0,0
0,57,62,57,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,49,0,9,0,0,0,0,0
0,0,0,195,215,0,0,0,0
0,0,0,0,0,0,0,0,0
0,123,0,61,27,0,0,0,0
0,0,0,0,70,0,0,0,0
0,0,0,14,0,0,0,0,0
0,0,0,257,78,0,0,0,0
0,0,0,16,0,0,0,0,0
0,181,16,46,0,0,0,0,0
0,0,0,0,34,0,0,0,0
0,0,0,66,0,0,0,0,0
0,0,16,353,59,0,0,0,0
0,0,0,16,0,0,0,0,0
0,183,0,59,0,0,0,0,0
0,0,0,16,149,0,0,0,0
0,0,0,2,0,0,0,0,0
0,0,0,299,144,0,0,0,0
0,0,0,0,0,0,0,0,0
0,110,0,16,0,0,0,0,0
0,0,0,66,139,0,0,0,0
0,0,0,5,0,0,0,0,0
0,0,37,174,5,0,0,0,0
0,0,0,0,0,0,0,0,0
0,96,0,15,0,0,0,0,0
0,0,0,134,334,0,0,0,0
0,0,0,14,0,0,0,0,0
0,49,96,139,35,0,0,0,0
0,0,0,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0
0,3,0,78,198,0,0,0,0
0,0,0,0,0,0,0,0,0
0,19,110,112,16,0,0,0,0
0,0,0,0,35,0,0,0,0
0,22,0,0,0,0,0,0,0
0,0,0,166,171,0,0,0,0
0,0,0,12,36,0,0,0,0
0,187,0,64,57,0,0,0,0
0,0,0,0,88,0,0,0,0
0,24,0,0,0,0,0,0,0
0,0,0,187,102,0,0,0,0
0,0,0,0,0,0,0,0,0
0,113,0,59,0,0,0,0,0
0,0,0,0,171,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,233,128,0,0,0,0
0,0,0,0,0,0,0,0,0
0,236,0,13,0,0,0,0,0
0,0,0,19,100,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,256,26,0,0,0,0
0,0,0,0,0,0,0,0,0
0,199,0,34,0,0,0,0,0
0,0,0,46,257,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,221,41,0,0,0,0
0,0,0,16,0,0,0,0,0
0,99,0,0,0,0,0,0,0
0,0,0,64,160,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,157,163,15,0,0,0,0
0,0,0,6,0,0,0,0,0
0,87,0,23,0,0,0,0,0
0,0,0,141,272,0,0,0,0
0,0,0,0,0,0,0,0,0
0,5,47,78,0,0,0,0,0
0,0,0,1,64,0,0,0,0
0,48,0,10,0,0,0,0,0
0,0,0,165,173,0,0,0,0
0,0,0,0,0,0,0,0,0
0,62,147,70,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,33,0,35,0,0,0,0,0
0,0,0,212,178,0,0,0,0
0,0,0,0,0,0,0,0,0
0,80,0,61,0,0,0,0,0
0,0,0,0,224,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,217,115,0,0,0,0
0,0,0,0,0,0,0,0,0
0,112,10,41,0,0,0,0,0
0,0,0,16,122,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,342,74,0,0,0,0
0,0,0,0,0,0,0,0,0
0,224,0,21,0,0,0,0,0
0,0,0,47,226,0,0,0,0
0,0,0,8,0,0,0,0,0
0,0,0,211,82,0,0,0,0
0,0,0,0,0,0,0,0,0
0,128,0,16,0,0,0,0,0
0,0,0,55,161,0,0,0,0
0,0,0,6,0,0,0,0,0
0,0,0,191,17,0,0,0,0
0,0,0,0,0,0,0,0,0
0,99,0,1,0,0,0,0,0
0,0,0,126,230,0,0,0,0
0,0,0,0,77,0,0,0,0
0,72,132,126,28,0,0,0,0
0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0
0,0,0,147,214,0,0,0,0
0,0,0,0,0,0,0,0,0
0,45,64,103,0,0,0,0,0
0,0,0,0,33,0,0,0,0
0,18,0,3,41,0,0,0,0
0,0,0,257,227,0,0,0,0
0,0,0,0,0,0,0,0,0
0,114,35,70,0,0,0,0,0
0,0,0,0,1,0,0,0,0
0,14,0,0,0,0,0,0,0
0,0,1,235,163,0,0,0,0
0,0,0,1,0,0,0,0,0
0,156,0,48,0,0,0,0,0
0,0,0,0,96,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,290,81,0,0,0,0
0,0,0,0,0,0,0,0,0
0,241,0,43,0,0,0,0,0
0,0,0,0,131,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,85,283,57,0,0,0,0
0,0,0,0,0,0,0,0,0
0,127,0,1,0,0,0,0,0
0,0,0,66,178,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,170,46,0,0,0,0
0,0,0,0,0,0,0,0,0
0,105,0,1,0,0,0,0,0
0,0,0,96,49,0,0,0,0
0,0,0,33,0,0,0,0,0
0,18,144,71,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,73,0,434,0,0,0,0,0
0,0,0,128,207,0,0,0,0
0,0,11,157,0,0,0,0,0
0,175,105,593,165,0,0,0,0
0,0,0,18,86,0,0,0,0
0,42,0,9,0,0,0,0,0
0,20,0,174,115,0,0,0,0
0,42,0,991,0,0,0,0,0
0,145,338,67,0,0,0,0,0
0,0,0,45,16,0,0,0,0
0,46,592,4095,0,0,0,0,0
0,115,0,1323,43,0,0,0,0
0,0,733,2873,86,0,0,0,0
0,469,402,752,272,0,0,0,0
0,0,257,80,258,0,0,0,0
0,0,0,405,0,0,0,0,0
0,0,0,148,41,0,0,0,0
0,68,0,657,0,0,0,0,0
0,69,0,720,122,0,0,0,0
0,0,48,700,46,0,0,0,0
0,69,400,4095,0,0,0,0,0
0,0,68,203,0,0,0,0,0
0,0,297,2718,144,0,0,0,0
0,196,649,1703,205,0,0,0,0
0,0,37,3,430,0,0,0,0
0,0,0,674,158,0,0,0,0
0,49,117,523,0,0,0,0,0
0,0,412,1474,0,0,0,0,0
0,54,0,1574,0,0,0,0,0
0,0,28,62,130,0,0,0,0
0,0,0,221,0,0,0,0,0
0,225,250,43,0,0,0,0,0
0,0,420,116,54,0,0,0,0
0,155,910,2132,0,0,0,0,0
0,209,1376,4095,112,0,0,0,0
0,400,432,406,0,0,0,0,0
0,819,2519,4095,367,0,0,0,0
0,96,1726,4095,267,0,0,0,0
0,154,540,1354,0,0,0,0,0
0,36,0,144,151,0,0,0,0
0,0,0,205,90,0,0,0,0
0,93,531,821,41,0,0,0,0
0,16,0,1531,280,0,0,0,0
0,0,454,79,0,0,0,0,0
0,8,0,159,49,0,0,0,0
0,310,1301,1424,89,0,0,0,0
0,119,0,63,0,0,0,0,0
0,1104,2788,3206,153,0,0,0,0
0,443,1299,3625,350,0,0,0,0
0,767,2764,3520,620,0,0,0,0
0,836,4005,4095,1234,0,0,0,0
0,1,0,1279,0,0,0,0,0
0,396,1143,587,174,0,0,0,0
0,0,222,376,0,0,0,0,0
0,225,2235,1411,0,0,0,0,0
0,288,496,2944,157,0,0,0,0
0,431,1814,1877,0,0,0,0,0
0,477,1177,1442,139,0,0,0,0
0,0,526,739,0,0,0,0,0
0,444,1258,658,117,0,0,0,0
0,310,394,1760,169,0,0,0,0
0,911,1967,1334,361,0,0,0,0
0,48,102,1054,0,0,0,0,0
0,144,1280,492,125,0,0,0,0
0,339,898,1982,435,0,0,0,0
0,264,1817,3028,510,0,0,0,0
0,377,654,143,156,0,0,0,0
0,80,390,475,106,0,0,0,0
0,0,83,384,44,0,0,0,0
0,1,0,348,326,0,0,0,0
0,145,1473,729,38,0,0,0,0
0,401,804,982,0,0,0,0,0
0,2480,4095,915,720,0,0,0,0
0,80,0,3329,237,0,0,0,0
0,37,659,1892,0,0,0,0,0
0,65,983,485,64,0,0,0,0
0,0,258,1155,0,0,0,0,0
0,234,1232,1014,0,0,0,0,0
0,297,0,4095,79,0,0,0,0
0,1153,2121,15,333,0,0,0,0
0,310,751,1264,112,0,0,0,0
0,960,2267,918,651,0,0,0,0
0,37,524,2640,0,0,0,0,0
0,771,2832,210,39,0,0,0,0
0,750,1168,3265,502,0,0,0,0
0,318,1158,2486,0,0,0,0,0
0,0,0,409,0,0,0,0,0
0,829,1191,428,267,0,0,0,0
0,193,619,1685,41,0,0,0,0
0,0,147,688,0,0,0,0,0
0,77,0,723,55,0,0,0,0
0,316,1808,1173,687,0,0,0,0
0,5,576,635,98,0,0,0,0
0,20,395,128,117,0,0,0,0
0,357,848,13,94,0,0,0,0
0,16,0,402,304,0,0,0,0
0,0,770,929,198,0,0,0,0
0,131,0,2144,97,0,0,0,0
0,145,1,1210,0,0,0,0,0
0,184,1276,578,208,0,0,0,0
0,0,0,1120,0,0,0,0,0
0,977,2852,694,231,0,0,0,0
0,0,174,3251,218,0,0,0,0
0,1428,2819,2839,493,0,0,0,0
0,886,2547,1365,52,0,0,0,0
0,560,1115,3435,126,0,0,0,0
0,146,1798,2437,90,0,0,0,0
0,206,162,144,0,0,0,0,0
0,71,0,42,27,0,0,0,0
0,0,368,62,102,0,0,0,0
0,195,0,310,0,0,0,0,0
0,16,26,106,17,0,0,0,0
0,307,171,0,30,0,0,0,0
0,188,614,90,0,0,0,0,0
0,144,0,433,274,0,0,0,0
0,560,0,449,0,0,0,0,0
0,51,64,169,0,0,0,0,0
0,3,0,175,0,0,0,0,0
0,86,187,199,35,0,0,0,0
0,166,50,102,92,0,0,0,0
0,0,0,1,0,0,0,0,0
0,378,0,35,173,0,0,0,0
0,39,16,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,78,137,0,0,0,0
0,0,0,5,0,0,0,0,0
0,30,0,19,0,0,0,0,0
0,110,0,0,81,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,122,322,562,0,0,0,0
0,0,0,32,314,0,0,0,0
0,161,0,0,133,0,0,0,0
0,231,64,0,1137,0,0,0,0
0,100,212,42,1280,0,0,0,0
0,803,0,81,470,0,0,0,0
0,0,0,39,2403,0,0,0,0
0,206,110,80,1354,0,0,0,0
0,590,112,67,279,0,0,0,0
0,0,57,12,274,0,0,0,0
0,49,0,68,177,0,0,0,0
0,0,0,16,0,0,0,0,0
0,217,0,0,643,0,0,0,0
0,238,238,55,438,0,0,0,0
0,180,0,34,850,0,0,0,0
0,242,204,213,2000,0,0,0,0
0,0,0,27,0,0,0,0,0
0,154,0,0,1580,0,0,0,0
0,262,0,91,960,0,0,0,0
0,0,0,0,868,0,0,0,0
0,155,62,50,0,0,0,0,0
0,0,0,5,647,0,0,0,0
0,337,0,0,0,0,0,0,0
0,0,0,138,896,0,0,0,0
0,572,80,4,378,0,0,0,0
0,1232,88,176,578,0,0,0,0
0,814,69,144,1664,0,0,0,0
0,801,272,230,292,0,0,0,0
0,243,41,275,678,0,0,0,0
0,128,0,1,164,0,0,0,0
0,176,5,12,44,0,0,0,0
0,83,0,10,8,0,0,0,0
0,0,0,0,122,0,0,0,0
0,0,0,176,65,0,0,0,0
0,0,0,0,193,0,0,0,0
0,97,0,32,0,0,0,0,0
0,144,0,80,256,0,0,0,0
0,0,0,0,282,0,0,0,0
0,454,192,123,397,0,0,0,0
0,0,54,16,0,0,0,0,0
0,81,0,0,368,0,0,0,0
0,0,0,143,290,0,0,0,0
0,0,0,0,675,0,0,0,0
0,26,39,80,330,0,0,0,0
0,0,0,0,0,0,0,0,0
0,76,0,12,38,0,0,0,0
0,4,0,115,539,0,0,0,0
0,15,0,0,874,0,0,0,0
0,2,41,42,51,0,0,0,0
0,0,86,64,1573,0,0,0,0
0,21,50,98,0,0,0,0,0
0,0,0,302,711,0,0,0,0
0,0,0,0,18,0,0,0,0
0,17,6,36,291,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,43,32,0,0,0,0
0,0,22,336,1242,0,0,0,0
0,0,0,47,929,0,0,0,0
0,144,132,103,0,0,0,0,0
0,0,0,39,67,0,0,0,0
0,0,0,37,167,0,0,0,0
0,0,0,336,34,0,0,0,0
0,0,0,0,6,0,0,0,0
0,209,0,22,0,0,0,0,0
0,0,0,34,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,241,37,0,0,0,0
0,0,0,0,52,0,0,0,0
0,172,22,0,0,0,0,0,0
0,0,0,0,112,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,265,32,0,0,0,0
0,0,0,0,0,0,0,0,0
0,142,0,16,0,0,0,0,0
0,0,0,93,219,0,0,0,0
0,0,0,23,0,0,0,0,0
0,0,26,204,16,0,0,0,0
0,0,0,0,0,0,0,0,0
0,96,0,67,0,0,0,0,0
0,0,0,165,74,0,0,0,0
0,0,0,39,0,0,0,0,0
0,16,2,146,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,86,0,42,0,0,0,0,0
0,0,0,211,327,0,0,0,0
0,0,0,6,0,0,0,0,0
0,11,139,175,12,0,0,0,0
0,0,0,0,0,0,0,0,0
0,81,0,13,0,0,0,0,0
0,0,0,176,196,0,0,0,0
0,0,0,8,0,0,0,0,0
0,65,110,151,16,0,0,0,0
0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0
0,0,0,240,208,0,0,0,0
0,0,0,0,16,0,0,0,0
0,154,12,112,34,0,0,0,0
0,0,0,0,30,0,0,0,0
0,35,0,0,0,0,0,0,0
0,0,0,205,114,0,0,0,0
0,0,0,0,0,0,0,0,0
0,154,61,101,112,0,0,0,0
0,0,0,0,101,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,272,145,0,0,0,0
0,0,0,29,0,0,0,0,0
0,176,0,22,0,0,0,0,0
0,0,0,0,109,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,29,223,90,0,0,0,0
0,0,0,0,0,0,0,0,0
0,149,0,31,0,0,0,0,0
0,0,0,0,149,0,0,0,0
0,0,0,0,45,0,0,0,0
0,0,0,286,38,0,0,0,0
0,0,0,0,0,0,0,0,0
0,221,0,54,0,0,0,0,0
0,0,0,0,74,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,25,178,22,0,0,0,0
0,0,0,0,0,0,0,0,0
0,146,0,17,0,0,0,0,0
0,0,0,14,170,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,208,23,0,0,0,0
0,0,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0
0,0,0,0,266,0,0,0,0
0,26,0,0,0,0,0,0,0
0,0,99,90,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,101,0,28,0,0,0,0,0
0,0,0,109,475,0,0,0,0
0,0,0,0,0,0,0,0,0
0,42,0,74,16,0,0,0,0
0,0,0,0,0,0,0,0,0
0,76,0,16,0,0,0,0,0
0,13,0,81,179,0,0,0,0
0,0,0,0,0,0,0,0,0
0,3,141,59,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,62,0,4,0,0,0,0,0
0,0,0,117,136,0,0,0,0
0,0,0,0,0,0,0,0,0
0,83,16,76,26,0,0,0,0
0,0,0,0,39,0,0,0,0
0,11,0,0,0,0,0,0,0
0,0,0,136,113,0,0,0,0
0,0,0,0,0,0,0,0,0
0,66,40,39,0,0,0,0,0
0,0,0,0,45,0,0,0,0
0,0,0,3,0,0,0,0,0
0,0,0,157,145,0,0,0,0
0,0,0,0,0,0,0,0,0
0,134,0,31,10,0,0,0,0
0,0,0,0,94,0,0,0,0
0,0,0,16,27,0,0,0,0
0,0,0,260,60,0,0,0,0
0,0,0,0,0,0,0,0,0
0,104,0,5,0,0,0,0,0
0,0,0,0,96,0,0,0,0
0,0,0,26,0,0,0,0,0
0,0,0,272,81,0,0,0,0
0,0,0,0,0,0,0,0,0
0,246,0,29,80,0,0,0,0
0,0,0,0,183,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,271,38,0,0,0,0
0,0,0,0,0,0,0,0,0
0,121,0,0,0,0,0,0,0
0,0,0,2,114,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,191,27,0,0,0,0
0,0,0,0,0,0,0,0,0
0,112,0,0,0,0,0,0,0
0,0,0,43,187,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,2,137,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,109,0,0,0,0,0,0,0
0,0,0,75,122,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,95,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0
0,0,0,129,331,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,103,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0
0,0,0,131,208,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,54,64,0,0,0,0,0
0,0,0,0,9,0,0,0,0
0,48,0,2,13,0,0,0,0
0,0,0,203,219,0,0,0,0
0,0,0,0,0,0,0,0,0
0,64,102,48,1,0,0,0,0
0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0
0,0,0,181,53,0,0,0,0
0,0,0,0,0,0,0,0,0
0,68,0,32,0,0,0,0,0
0,0,0,0,106,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,197,137,0,0,0,0
0,0,0,0,0,0,0,0,0
0,80,0,31,0,0,0,0,0
0,0,0,0,23,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,199,77,0,0,0,0
0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0
0,0,0,0,153,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,285,70,0,0,0,0
0,0,0,0,0,0,0,0,0
0,193,0,7,0,0,0,0,0
0,0,0,0,144,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,18,261,39,0,0,0,0
0,0,0,0,0,0,0,0,0
0,128,0,0,0,0,0,0,0
0,0,0,25,231,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,215,35,0,0,0,0
0,0,0,0,0,0,0,0,0
0,119,0,0,0,0,0,0,0
0,0,0,36,103,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,65,154,21,0,0,0,0
0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,0
0,0,0,49,220,0,0,0,0
0,0,0,9,0,0,0,0,0
0,0,0,203,37,0,0,0,0
0,0,0,304,14,0,0,0,0
0,74,0,6,0,0,0,0,0
0,16,0,72,227,0,0,0,0
0,0,0,1277,0,0,0,0,0
0,0,0,219,0,0,0,0,0
0,0,177,1580,47,0,0,0,0
0,53,154,1065,80,0,0,0,0
0,0,0,131,224,0,0,0,0
0,0,32,272,0,0,0,0,0
0,112,0,193,0,0,0,0,0
0,0,50,1396,0,0,0,0,0
0,124,160,973,0,0,0,0,0
0,0,0,1332,65,0,0,0,0
0,41,0,27,0,0,0,0,0
0,69,116,1754,0,0,0,0,0
0,0,98,2109,275,0,0,0,0
0,0,610,1217,0,0,0,0,0
0,0,0,676,62,0,0,0,0
0,0,0,2990,36,0,0,0,0
0,497,1066,2146,208,0,0,0,0
0,0,374,1922,306,0,0,0,0
0,129,243,48,97,0,0,0,0
0,66,0,3697,227,0,0,0,0
0,240,1634,4095,97,0,0,0,0
0,188,125,4095,0,0,0,0,0
0,284,1984,4095,509,0,0,0,0
